title,url,year
Christopher Fonnesbeck - Probabilistic Programming with PyMC3,https://www.youtube.com/watch?v=5TyvJ6jXHYE,2017
Christine Waigl - The Next Step Finding Model Parameters With Random Walks,https://www.youtube.com/watch?v=sHS2-av7AgQ,2017
Eric J  Ma - Bayesian Statistical Analysis with Python,https://www.youtube.com/watch?v=p1IB4zWq9C8,2017
Miguel Grinberg - Asynchronous Python for the Complete Beginner,https://www.youtube.com/watch?v=iG6fr81xHKA,2017
Barry Warsaw - aiosmtpd - A better asyncio based SMTP server,https://www.youtube.com/watch?v=1Uyo2c2GYKQ,2017
Yury Selivanov - asyncawait and asyncio in Python 3 6 and beyond,https://www.youtube.com/watch?v=2ZFFv-wZ8_g,2017
Dave Forgac - Share Your Code! Python Packaging Without Complication,https://www.youtube.com/watch?v=qOH-h-EKKac,2017
"Amit Ramesh, Qui Nguyen - Building Stream Processing Applications",https://www.youtube.com/watch?v=CHCC2ITcMfk,2017
Sam Kitajima Kimbrel - One Data Pipeline to Rule Them All,https://www.youtube.com/watch?v=N6riK1Xtyng,2017
Education Summit - Morning 2017 05 18,https://www.youtube.com/watch?v=gGnG9FuipsE,2017
Education Summit Afternoon Room A105 2017 05 18,https://www.youtube.com/watch?v=1ze-Zzn4TAA,2017
Education Summit Afternoon Room A106 Part01,https://www.youtube.com/watch?v=-GAVgEBfgas,2017
"Al Sweigart - Yes, It's Time to Learn Regular Expressions",https://www.youtube.com/watch?v=abrcJ9MpF60,2017
Jiaqi Liu - Fuzzy Search Algorithms How and When to Use Them,https://www.youtube.com/watch?v=kTS2b6pGElE,2017
"Lightning talks May 20th, 2017 Evening session session",https://www.youtube.com/watch?v=Aio0whC1iYg,2017
"Paul Everitt, Guido van Rossum - Panel Discussion",https://www.youtube.com/watch?v=iOUrf7WSSLc,2017
"Lightning talks May 21th, 2017 Morning session",https://www.youtube.com/watch?v=SXl-pZnoaQ0,2017
Filipe Pires Alvarenga Fernandes - Community powered packaging conda forge,https://www.youtube.com/watch?v=qJFkIuzD6tI,2017
PSF Community Service Awards,https://www.youtube.com/watch?v=XD8kXx_Thkk,2017
David Dumas - Python for mathematical visualization a four dimensional case study,https://www.youtube.com/watch?v=HYVr-b46VJo,2017
Jake VanderPlas - The Python Visualization Landscape,https://www.youtube.com/watch?v=FytuB8nFHPQ,2017
Jean Baptiste Aviat - Writing a C Python extension in 2017,https://www.youtube.com/watch?v=phe1s6p38gk,2017
Alex Orlov - Cython as a Game Changer for Efficiency,https://www.youtube.com/watch?v=_1MSX7V28Po,2017
Sofia Heisler - No More Sad Pandas Optimizing Pandas Code for Speed and Efficiency,https://www.youtube.com/watch?v=HN5d490_KKk,2017
"Lynn Root - Tracing, Fast and Slow Digging into and improving your web service’s performance",https://www.youtube.com/watch?v=lu0F-psmBzc,2017
Aaron Hall - Slot or not higher performance custom objects in pure Python,https://www.youtube.com/watch?v=N7MfisN44nY,2017
Łukasz Langa - Unicode what is the big deal,https://www.youtube.com/watch?v=7m5JA3XaZ4k,2017
"Lightning talks May 19th, 2017 Evening session",https://www.youtube.com/watch?v=tK6ZIf0yYhs,2017
Jake Vanderplas - Keynote,https://www.youtube.com/watch?v=ZyjCqQEUa8o&t=588s,2017
Welcome to Pycon 2017,https://www.youtube.com/watch?v=xNVFs3ao23U,2017
Alex Gartrell - Executing python functions in the linux kernel by transpiling to bpf,https://www.youtube.com/watch?v=CpqMroMBGP4,2017
Russell Keith Magee - How to write a Python transpiler,https://www.youtube.com/watch?v=9c4DEYIXYCM,2017
Dustin Ingram - The Fastest FizzBuzz in the West Make Your Own Language with RPLY and RPython,https://www.youtube.com/watch?v=ApgUrtCrmV8,2017
Jessica Forde - An Introduction to Reinforcement Learning,https://www.youtube.com/watch?v=k1UuTyW2uFc,2017
Tony Ojeda - Human Machine Collaboration for Improved Analytical Processes,https://www.youtube.com/watch?v=s0u_UkVecx0,2017
"Deborah Hanus - Lights, camera, action! Scraping a great dataset to predict Oscar winners",https://www.youtube.com/watch?v=kWtffImyfp8,2017
Ending Py2Py3 compatibility in a user friendly manner,https://www.youtube.com/watch?v=2DkfPzWWC2Q,2017
"Ashwini Oruganti, Mark Williams - Designing secure APIs with state machines",https://www.youtube.com/watch?v=MtHscXjWbVs,2017
"Sep Dehpour - Magic Method, on the wall, who, now, is the `  fairest  ` one of all",https://www.youtube.com/watch?v=9TfDYds8WPg,2017
Mali Akmanalp - Library UX Using abstraction towards friendlier APIs,https://www.youtube.com/watch?v=W8Rxd9OPblI,2017
Morgan Wahl - Text is More Complicated Than You Think Comparing and Sorting Unicode,https://www.youtube.com/watch?v=bx3NOoroV-M,2017
Flávio Juvenal - How to make a good library API,https://www.youtube.com/watch?v=4mkFfce46zE,2017
Brandon Rhodes - The Dictionary Even Mightier,https://www.youtube.com/watch?v=66P5FMkWoVU,2017
"Katie Silverio - Decorators, unwrapped How do they work",https://www.youtube.com/watch?v=UBSyD1RkOX0,2017
Thomas Ballinger - Know thy self Methods and method binding,https://www.youtube.com/watch?v=byff9LhYXOg,2017
Tom Christie - Level up! Rethinking the Web API framework,https://www.youtube.com/watch?v=Rk6MHZdust4,2017
"Daniele Procida - How documentation works, and how to make it work for your project",https://www.youtube.com/watch?v=azf6yzuJt54,2017
Anwesha Das - The trends in choosing licenses in Python ecosystem,https://www.youtube.com/watch?v=ikT2i4I2LYY,2017
Amjith Ramanujam - Awesome Command Line Tools,https://www.youtube.com/watch?v=hJhZhLg3obk,2017
Lisa N Roach - Exploring Network Programmability with Python and YANG,https://www.youtube.com/watch?v=hKxbO4rRlpg,2017
Moshe Zadka - Automate AWS With Python,https://www.youtube.com/watch?v=OnOWpBmhvoA,2017
Raymond Hettinger - Modern Python Dictionaries -  A confluence of a dozen great ideas,https://www.youtube.com/watch?v=npw4s1QTmPg&t=1741s,2017
Kavya Joshi - The Memory Chronicles A Tale of Two Pythons,https://www.youtube.com/watch?v=d7qEzpnkWaY,2017
David Wolever: When the abyss gazes back staring down Python's surprising internals,https://www.youtube.com/watch?v=s5_5XmmwMx8,2017
Brett Cannon - What's new in Python 3 6,https://www.youtube.com/watch?v=c2rEbbGLPQc,2017
Joseph Leingang - Temporal Data Structures with SQLAlchemy and Postgres,https://www.youtube.com/watch?v=2Za9kca3Tu0,2017
Mario Corchero - It's time for datetime,https://www.youtube.com/watch?v=2BRdKf6WYIQ,2017
"Jukka Lehtosalo, David Fisher - Static Types for Python",https://www.youtube.com/watch?v=7ZbwZgrXnwY,2017
Trey Hunner - Readability Counts,https://www.youtube.com/watch?v=knMg6G9_XCg,2017
"Elizaveta Shashkova - Debugging in Python 3 6 Better, Faster, Stronger",https://www.youtube.com/watch?v=NdObDUbLjdg,2017
Lightning talks May 20th 2017 Morning session,https://www.youtube.com/watch?v=IRKiTV64N4A,2017
Katy Huff - Keynote,https://www.youtube.com/watch?v=kaGS4YXwciQ,2017
"Lisa Guo, Hui Ding - Keynote",https://www.youtube.com/watch?v=66XoCk79kjM,2017
Sarah Guido - The Wild West of Data Wrangling,https://www.youtube.com/watch?v=xn9sTXR3Cp8,2017
Riley Doyle - Re Programming the Human Genome with Python,https://www.youtube.com/watch?v=9nN3ylYiHSw,2017
Erik Rose - Constructive Code Review,https://www.youtube.com/watch?v=iNG1a--SIlk,2017
"Ying Li, David Lawrence - Introduction to Threat Modeling",https://www.youtube.com/watch?v=n8l0xTdLnA8,2017
Susan Tan - Rants and Ruminations From A Job Applicant After 100 CS Job Interviews in Silicon Valley,https://www.youtube.com/watch?v=uzz5AaCWMps,2017
Mariatta Wijaya - Dial M For Mentor,https://www.youtube.com/watch?v=Wc1krFb5ifQ,2017
Joe Jevnik - Title Available On Request An Introduction to Lazy Evaluation,https://www.youtube.com/watch?v=7SH3zWHdGoc,2017
Calen Pennington - Immutable Programming - Writing Functional Python,https://www.youtube.com/watch?v=_OLEVvjrIj8,2017
Matthew Rocklin - Dask A Pythonic Distributed Data Science Framework,https://www.youtube.com/watch?v=RA_2qdipVng,2017
Jason Myers - Leveraging Serverless Architecture for Powerful Data Pipelines,https://www.youtube.com/watch?v=JND9F_9_i1A,2017
Hynek Schlawack - Solid Snakes or How to Take 5 Weeks of Vacation,https://www.youtube.com/watch?v=YVuqeXyvOUc,2017
"Ryan Anguiano - Dr  Microservices, Or How I Learned to Stop Worrying and Love the API",https://www.youtube.com/watch?v=OuhCYGLByJg,2017
"Big picture software testing unit testing, Lean Startup, and everything in between",https://www.youtube.com/watch?v=Vaq_e7qUA-4,2017
Glyph - In Memory Event Resequencing Realistic Testing For Impossible Bugs,https://www.youtube.com/watch?v=0By5yfhkiRs,2017
James Saryerwinnie - Next Level Testing,https://www.youtube.com/watch?v=jmsk1QZQEvQ,2017
Andrew T  Baker - 5 ways to deploy your Python web app in 2017,https://www.youtube.com/watch?v=vGphzPLemZE,2017
Larry Hastings - The Gilectomy How's It Going,https://www.youtube.com/watch?v=pLqv11ScGsQ,2017
Victor Stinner - Optimizations which made Python 3 6 faster than Python 3 5,https://www.youtube.com/watch?v=d65dCD3VH9Q,2017
Lennart Regebro - Prehistoric Patterns in Python,https://www.youtube.com/watch?v=V5-JH23Vk0I,2017
Steve Dower - I Installed Python 3 6 on Windows and I Liked It,https://www.youtube.com/watch?v=w6GTdHFkMwY,2017
Katie McLaughlin - Snek in the Browser,https://www.youtube.com/watch?v=1YmbZQjty3Y,2017
Packaging Let’s Encrypt Lessons learned shipping Python code to hundreds of thousands of users,https://www.youtube.com/watch?v=WdhYa--Cahk,2017
"Building A Gigaword Corpus Lessons on Data Ingestion, Management, and Processing for NLP",https://www.youtube.com/watch?v=j1DdGX2d9BE,2017
Padmaja V Bhagwat - Algorithmic Music Generation,https://www.youtube.com/watch?v=Kk33YgJuDfk,2017
"Factory Automation with Python - Stories about Robots, Serial Ports, and Barcode Readers",https://www.youtube.com/watch?v=cEyVfiix1Lw,2017
Jessica Lundin - Snakes on a Hyperplane Python Machine Learning in Production,https://www.youtube.com/watch?v=oV-cm0Loefg,2017
Michelle Fullwood - A gentle introduction to deep learning with TensorFlow,https://www.youtube.com/watch?v=5e0TbyCkbCY,2017
Jon Banafato - What's in your pip toolbox,https://www.youtube.com/watch?v=HOZxSmsbk4M,2017
Amber Brown - Implementing Concurrency and Parallelism From The Ground Up,https://www.youtube.com/watch?v=31fXwpb0P9c,2017
Jessica Stringham - Experiment Assignment on the Web,https://www.youtube.com/watch?v=B5DqPOfQxGo,2017
Brendan McCollam - Web identity OAuth2 and OpenIDConnect,https://www.youtube.com/watch?v=xHFzhBjnMPI,2017
"Asheesh Laroia, Philip James - Type uWSGI; press enter; what happens",https://www.youtube.com/watch?v=8sFkbndLVPg,2017
Nicole Zuckerman - The Glory of pdb's set trace,https://www.youtube.com/watch?v=2FftatTS3jc,2017
Katherine Scott - Python from Space Analyzing Open Satellite Imagery Using the Python Ecosystem,https://www.youtube.com/watch?v=rUUgLsspTZA,2017
David DB Baumgold - Looping Like a Pro in Python,https://www.youtube.com/watch?v=u8g9scXeAcI,2017
Michele Pratusevich - Instagram Filters in 15 Lines of Python,https://www.youtube.com/watch?v=otLGDpBglEA,2017
A  Jesse Jiryu Davis - Grok the GIL Write Fast And Thread Safe Python,https://www.youtube.com/watch?v=7SSYhuk5hmc,2017
Cory Benfield - Requests Under The Hood,https://www.youtube.com/watch?v=ptbCIvve6-k,2017
Amandine Lee - Passing Exceptions 101 Paradigms in Error Handling,https://www.youtube.com/watch?v=BMtJbrvwlmo,2017
Stuart Williams - Python Epiphanies,https://www.youtube.com/watch?v=oQca6eDcjA8,2017
"Torsten Scholak, Diego Maniloff - Intro to Bayesian Machine Learning with PyMC3 and Edward",https://www.youtube.com/watch?v=fR5Wvb86-IU,2017
"IPython and Jupyter in Depth: High productivity, interactive Python",https://www.youtube.com/watch?v=VQBZ2MqWBZI,2017
Sev Leonard - IoT Lab with Micropython and Friends,https://www.youtube.com/watch?v=9BUakSTQwb4,2017
Allen Downey - Introduction to Digital Signal Processing,https://www.youtube.com/watch?v=UOIllEyajGs,2017
"Deploy and scale containers with Docker native, open source orchestration",https://www.youtube.com/watch?v=EuzoEaE6Cqs,2017
"Ben Zaitlen, Matthew Rocklin, Min Ragan Kelley, Olivier Grisel - Parallel Data Analysis",https://www.youtube.com/watch?v=KIXACCJHtDg,2017
"Moshe Zadka, Glyph Creating And Consuming Modern Web Services with Twisted",https://www.youtube.com/watch?v=ztkBG4qLR_4,2017
Kenneth Love - Django Admin  Basics and Beyond,https://www.youtube.com/watch?v=XphJRQ3AzMU,2017
Aaron Knight - Build a data pipeline with Luigi,https://www.youtube.com/watch?v=jpkZGXrhZJ8,2017
Maciej Szulik - Effectively running python applications in KubernetesOpenShift,https://www.youtube.com/watch?v=U5WJgE_T-tE,2017
Jacob Kaplan Moss - Let's build a web framework!,https://www.youtube.com/watch?v=7kwnjoAJ2HQ,2017
Eric J  Ma - Best Testing Practices for Data Science,https://www.youtube.com/watch?v=yACtdj1_IxE,2017
Tyler Reddy - Mastering scipy spatial,https://www.youtube.com/watch?v=ETJc3NfU9aA,2017
"Mike Müller - Faster Python Programs - Measure, don't Guess",https://www.youtube.com/watch?v=xmuEsYut9Pc,2017
Amirali Sanatinia - Applied Modern Cryptography in Python,https://www.youtube.com/watch?v=LJY4kaNw57c,2017
Trey Hunner - Hands On Intro to Python for New Programmers,https://www.youtube.com/watch?v=6zu8lrYn6t8,2017
"Eric J. Ma, Mridul Seth - Network Analysis Made Simple",https://www.youtube.com/watch?v=E4VKzFmByhE,2017
Aileen Nielsen - Time Series Analysis,https://www.youtube.com/watch?v=zmfe2RaX-14,2017
Luciano Ramalho - Decorators and descriptors decoded,https://www.youtube.com/watch?v=81S01c9zytE,2017
"Fantastic Data and Where To Find Them: An introduction to APIs, RSS, and Scraping",https://www.youtube.com/watch?v=A42voDYkFZw,2017
Trey Hunner - Readable Regular Expressions,https://www.youtube.com/watch?v=0sOfhhduqks,2017
James Bennett - An introduction to secure web development with Django and Python,https://www.youtube.com/watch?v=i4CxLpYhkrM,2017
"Mike Bright, Haïkel Guémar, Mario Loriedo - ContainerOrchestration.py: The tutorial session",https://www.youtube.com/watch?v=Yue_vHcT-Cc,2017
Joe Jevnik - How to Write and Debug C Extension Modules,https://www.youtube.com/watch?v=g6ya_0aII7o,2017
Christopher Fonnesbeck - Introduction to Statistical Modeling with Python,https://www.youtube.com/watch?v=TMmSESkhRtI,2017
"Thomas Ballinger, Rose Ames - Web programming from the beginning",https://www.youtube.com/watch?v=a77fm3qdyj8,2017
Chalmer Lowe - bokeh: Data Visualization in Python,https://www.youtube.com/watch?v=xId9B1BVusA,2017
"Dave Forgac, Ian Zelikman - Contract-First API Development Using The OpenAPI Specification (Swagger)",https://www.youtube.com/watch?v=ZmxhBr9VrDU,2017
"Allen Downey, Jason Woodard - Complexity Science",https://www.youtube.com/watch?v=qHWhy3PWhes,2017
"Chloe Mawer, Jonathan Whitmore - Exploratory data analysis in python",https://www.youtube.com/watch?v=W5WE9Db2RLU,2017
Reuben Cummings - Using Functional Programming for efficient Data Processing and Analysis,https://www.youtube.com/watch?v=9kDUTJahXBM,2017
Miguel Grinberg - Microservices with Python and Flask,https://www.youtube.com/watch?v=nrzLdMWTRMM,2017
Ewa Jodlowska - PSF Report & Community Service Awards,https://www.youtube.com/watch?v=79AIzbjLzdk,2018
"Barry Warsaw - Get your resources faster, with importlib.resources",https://www.youtube.com/watch?v=ZsGFU2qh73E,2018
Sunday Morning Lightning Talks + Keynote,https://www.youtube.com/watch?v=tzFWz5fiVKU,2018
Daniel Pyrathon - A practical guide to Singular Value Decomposition in Python,https://www.youtube.com/watch?v=d7iIb_XVkZs,2018
Mario Corchero - Effortless Logging: A deep dive into the logging module,https://www.youtube.com/watch?v=Pbz1fo7KlGg,2018
"Pieter Hooimeijer - Types, Deeper Static Analysis, and you",https://www.youtube.com/watch?v=hWV8t494N88,2018
vigneshwer dhinakaran - Pumping up Python modules using Rust,https://www.youtube.com/watch?v=UYpWVfTng4s,2018
Carl Meyer - Type-checked Python in the real world,https://www.youtube.com/watch?v=pMgmKJyWKn8,2018
"Amber Brown (""HawkOwl"") - How We Do Identity Wrong",https://www.youtube.com/watch?v=A5tPhUKljuY,2018
Alex Gaynor - Learning From Failure: Post Mortems,https://www.youtube.com/watch?v=L9Y2ap6vIMg,2018
Alvaro Leiva Geisse - Systemd: why you should care as a Python developer,https://www.youtube.com/watch?v=ZUX9Fx8Rwzg,2018
Ned Batchelder - Big-O: How Code Slows as Data Grows,https://www.youtube.com/watch?v=duvZ-2UK0fc,2018
Greg Price - Clearer Code at Scale: Static Types at Zulip and Dropbox,https://www.youtube.com/watch?v=0c46YHS3RY8,2018
Claudio Freire - Efficient shared memory data structures,https://www.youtube.com/watch?v=52zM4GgmqDE,2018
Renato Oliveira - User focused API Design,https://www.youtube.com/watch?v=q42hCs2E4So,2018
Steven Sklar - The Hare Wins the Race: Getting the most out of RabbitMQ in distributed applications,https://www.youtube.com/watch?v=WXkhJ92-fsY,2018
Zekun Li - There and Back Again: Disable and re-enable garbage collector at Instagram,https://www.youtube.com/watch?v=WVnACT48CkE,2018
Kyle Knapp - Automating Code Quality,https://www.youtube.com/watch?v=G1lDk_WKXvY,2018
Catherine Devlin Keynote - Final Remarks,https://www.youtube.com/watch?v=3kta4GB3PAw,2018
Lightning Talks - Saturday Evening,https://www.youtube.com/watch?v=c-I0md_3fbQ,2018
Trey Hunner - Python 2 to 3: How to Upgrade and What Features to Start Using,https://www.youtube.com/watch?v=klaGx9Q_SOA,2018
Sara Packman - The Journey Over the Intermediate Gap,https://www.youtube.com/watch?v=49CIIu1XkIE,2018
"Rae Knowler - Python, Locales and Writing Systems",https://www.youtube.com/watch?v=EEV4G6rh-KQ,2018
Matt Davis - Python Performance Investigation by Example,https://www.youtube.com/watch?v=yrRqNzJTBjk,2018
Mariatta Wijaya - What is a Python Core Developer?,https://www.youtube.com/watch?v=hhj7eb6TrtI,2018
Jason Fried - Fighting the Good Fight: Python 3 in your organization,https://www.youtube.com/watch?v=H4SS9yVWJYA,2018
James Bennett - A Bit about Bytes: Understanding Python Bytecode,https://www.youtube.com/watch?v=cSSpnq362Bk,2018
Hynek Schlawack - How to Write Deployment-friendly Applications,https://www.youtube.com/watch?v=wuCpCkrfeMs,2018
Graham Dumpleton - Secrets of a WSGI master.,https://www.youtube.com/watch?v=CPz0s1CQsTE,2018
VM (Vicky) Brasseur - The human nature of failure & resiliency,https://www.youtube.com/watch?v=h-38HZqanJs,2018
Paul Vincent Craven - Easy 2D Game Creation With Arcade,https://www.youtube.com/watch?v=DAWHMHMPVHU,2018
"Dmitry Filippov, Ewa Jodlowska - By the Numbers: Python Community Trends in 2017/2018",https://www.youtube.com/watch?v=xEE4X-9RROM,2018
Kenneth Reitz - Pipenv: The Future of Python Dependency Management,https://www.youtube.com/watch?v=GBQAKldqgZs,2018
Christopher Fonnesbeck -  Bayesian Non-parametric Models for Data Science using PyMC3,https://www.youtube.com/watch?v=-sIOMs4MSuA,2018
Scott Triglia - Surviving (and thriving!) when you are overloaded,https://www.youtube.com/watch?v=dWuRDbH4Xlw,2018
Russell Keith-Magee - Building a cross-platform native app with BeeWare,https://www.youtube.com/watch?v=qaPzlIJ57dk,2018
Lilly Ryan - Don't Look Back in Anger: Wildman Whitehouse and the Great Failure of 1858,https://www.youtube.com/watch?v=GuNoaAFnTPg,2018
Raymond Hettinger - Dataclasses:  The code generator to end all code generators,https://www.youtube.com/watch?v=T-TwcmT6Rcw,2018
Shannon Turner - You're an expert. Here's how to teach like one.,https://www.youtube.com/watch?v=3m555yWTaNI,2018
"Colin Carroll, Karin C. Knudson - Fighting Gerrymandering with PyMC3",https://www.youtube.com/watch?v=G9I5ZnkWR0A,2018
Victor Stinner - Python 3: ten years later,https://www.youtube.com/watch?v=Aj3KMefwOqI,2018
Justin Myles Holmes - Python across the USA: This is the Bus.,https://www.youtube.com/watch?v=tRp84BlFF94,2018
Nicolle Cysneiros - Graph Databases: Talking about your Data Relationships with Python,https://www.youtube.com/watch?v=J8LvW-tyLRc,2018
Nir Arad - Controlling apples with snakes: Automating mobile apps with Appium,https://www.youtube.com/watch?v=-ltFl1vbe6I,2018
Miguel Grinberg - Oops! I Committed My Password To GitHub!,https://www.youtube.com/watch?v=2uaTPmNvH0I,2018
Matthew Rocklin - Democratizing Distributed Computing with Dask and JupyterHub,https://www.youtube.com/watch?v=Iq72dt1gO9c,2018
Larry Hastings - Solve Your Problem With Sloppy Python,https://www.youtube.com/watch?v=Jd8ulMb6_ls,2018
Janet Matsen - Programming microbes using Python,https://www.youtube.com/watch?v=5lYWxjSitIg,2018
Jack Diederich - HOWTO Write a Function,https://www.youtube.com/watch?v=rrBJVMyD-Gs,2018
Esther Nam - One weird trick to becoming a better software developer,https://www.youtube.com/watch?v=IYWlfVqBQLc,2018
Erin Braswell - Python Data Sonification for Science and Discovery,https://www.youtube.com/watch?v=3EXvR1shVFQ,2018
Dustin Ingram - Inside the Cheeseshop: How Python Packaging Works,https://www.youtube.com/watch?v=AQsZsgJ30AE,2018
David Beazley - Reinventing the Parser Generator,https://www.youtube.com/watch?v=zJ9z6Ge-vXs,2018
Christopher Swenson - Colossal Cave Adventure in Python... in the browser!,https://www.youtube.com/watch?v=RojaWIoBfOo,2018
Christopher Beacham / Lady Red - Visualizing Algorithms with Python and Programmable LEDs,https://www.youtube.com/watch?v=wJpUlnfwjbk,2018
Carol Willing - Practical Sphinx,https://www.youtube.com/watch?v=0ROZRNZkPS8,2018
Anna Nicanorova - Data Visualization in Mixed Reality with Python,https://www.youtube.com/watch?v=K94iCIy77pA,2018
Amjith Ramanujam - How Netflix does failovers in 7 minutes flat,https://www.youtube.com/watch?v=iQI56-up3Yk,2018
"Amit Saha - Counter, Gauge, Upper 90 - Oh my!",https://www.youtube.com/watch?v=R4kMwckrUlg,2018
Valery Calderon - Reactive Programming with RxPy,https://www.youtube.com/watch?v=I5AZ3rTR4Wc,2018
Stephanie Kim - Exploring Deep Learning Framework PyTorch,https://www.youtube.com/watch?v=LEkyvEZoDZg,2018
Sam Kitajima-Kimbrel - Bowerbirds of Technology: Architecture and Teams at Less-than-Google Scale,https://www.youtube.com/watch?v=0Z45gcIwwrQ,2018
"Philip James, Asheesh Laroia - All in the timing: How side channel attacks work",https://www.youtube.com/watch?v=dT2xjgUInhQ,2018
"Padmaja Bhagwat - Listen, Attend, and Walk : Interpreting natural language navigational instructions",https://www.youtube.com/watch?v=MJBWAkE7cEo,2018
Nina Zakharenko - Elegant Solutions For Everyday Python Problems,https://www.youtube.com/watch?v=WiQqqB9MlkA,2018
Nathaniel J. Smith - Trio: Async concurrency for mere mortals,https://www.youtube.com/watch?v=oLkfnc_UMcE,2018
Jiaqi Liu - Building a Data Pipeline with Testing in Mind,https://www.youtube.com/watch?v=fRUCAt9WFpc,2018
"Brian Okken, Paul Everitt - Visual Testing with PyCharm and pytest",https://www.youtube.com/watch?v=FjojZxDZscQ,2018
Allison Kaptur - Love your bugs,https://www.youtube.com/watch?v=HuuYwUxM-ZY,2018
Saturday Morning Lightning Talks + Keynotes,https://www.youtube.com/watch?v=VJ0vibC_Hl0,2018
Lightning Talks - Friday,https://www.youtube.com/watch?v=bTAFl8P2DkE,2018
Amirali Sanatinia - Getting Started with Blockchains and Cryptocurrencies in Python,https://www.youtube.com/watch?v=_nSKR-lJjO0,2018
"Jake VanderPlas - Exploratory Data Visualization with Vega, Vega-Lite, and Altair",https://www.youtube.com/watch?v=ms29ZPUKxbU&t=6s,2018
Christy Heaton - Intro to Spatial Analysis and Maps with Python,https://www.youtube.com/watch?v=uRvTeK5Ndq8,2018
Shohei Hido - CuPy: A NumPy-compatible Library for GPU,https://www.youtube.com/watch?v=MAz1xolSB68,2018
The importance of exploratory data analysis and data visualization in machine learning,https://www.youtube.com/watch?v=zIcgCZl37tU,2018
Liz Sander - Software Library APIs: Lessons Learned from scikit-learn,https://www.youtube.com/watch?v=WCEXYvv-T5Q,2018
Kirk Kaiser - Birding with Python and Machine Learning,https://www.youtube.com/watch?v=938yg4udxSc,2018
Julie Lavoie - Beyond scraping: how to use machine learning when you're not sure where to start,https://www.youtube.com/watch?v=BwC01zoSRBc,2018
Irina Truong - Adapting from Spark to Dask: what to expect,https://www.youtube.com/watch?v=X4YHGKj3V5M,2018
Debugging PySpark -- Or trying to make sense of a JVM stack trace when you were minding your own bus,https://www.youtube.com/watch?v=McgG09XriEI,2018
Emily Morehouse-Valcarcel - The AST and Me,https://www.youtube.com/watch?v=XhWvz4dK4ng,2018
Anna Ossowski - Flourishing FLOSS: Making Your Project Successful,https://www.youtube.com/watch?v=GmbaKdd6o6A,2018
Andrew Godwin - Taking Django Async,https://www.youtube.com/watch?v=-7taKQnndfo,2018
Amanda Sopkin -  Randomness in Python: Creating Chaos in an Ordered Machine/Controlled Environment,https://www.youtube.com/watch?v=EGF4G2feXx4,2018
Alex Petralia - Analyzing Data: What pandas and SQL Taught Me About Taking an Average,https://www.youtube.com/watch?v=DlgG0QdrqAU,2018
Using Python to build an AI to play and win SNES StreetFighter II,https://www.youtube.com/watch?v=NyNUYYI-Pdg,2018
Van Lindberg - Deconstructing the US Patent Database,https://www.youtube.com/watch?v=lk6FGg5RzAk,2018
Stacy Morse - Code Reviews Using Art Critique Principles,https://www.youtube.com/watch?v=lpWvYxEW09k,2018
"Code like an accountant: Designing data systems for accuracy, resilience and auditability",https://www.youtube.com/watch?v=svcBO-OjYfM,2018
Lisa Roach - Demystifying the Patch Function -,https://www.youtube.com/watch?v=ww1UsGZV8fQ,2018
Kelsey Pedersen - Augmenting Human Decision Making with Data Science,https://www.youtube.com/watch?v=hnSgIUA57hg,2018
"Justin Crown - ""WHAT IS THIS MESS?"" - Writing tests for pre-existing code bases",https://www.youtube.com/watch?v=LDdUuoI_lIg,2018
Julie Qiu - Build a Search Engine with Python + Elasticsearch,https://www.youtube.com/watch?v=6_P_h2bDwYs,2018
Julie Qiu - Strategies to Edit Production Data,https://www.youtube.com/watch?v=43NiFtbNg_s,2018
Joyce Jang - Build Teams as an Engineer,https://www.youtube.com/watch?v=-9NpTeddWds,2018
John Reese - Thinking Outside the GIL with AsyncIO and Multiprocessing,https://www.youtube.com/watch?v=0kXaLh8Fz3k,2018
Jake VanderPlas - Performance Python: Seven Strategies for Optimizing Your Numerical Code,https://www.youtube.com/watch?v=zQeYx87mfyw,2018
Hillel Wayne - Beyond Unit Tests: Taking Your Testing to the Next Level,https://www.youtube.com/watch?v=MYucYon2-lk,2018
David Gouldin - import time_travel: A Primer on Timezones in Python,https://www.youtube.com/watch?v=CiegLU8ijFU,2018
How we designed an inclusivity-first conference on a shoestring budget and short timeline,https://www.youtube.com/watch?v=C7ZhMnfUKIA,2018
Chris Schuhmacher - Coding through Adversity,https://www.youtube.com/watch?v=dGz-K8x8k5k,2018
Andrew Knight - Behavior-Driven Python,https://www.youtube.com/watch?v=EtIAbfCrsFI,2018
Dan Callahan - Keynote,https://www.youtube.com/watch?v=ITksU31c1WY,2018
Stuart Williams - Python by Immersion,https://www.youtube.com/watch?v=M5U9RwBJXiQ,2018
Shauna Gordon-McKeon - Beyond Django Basics,https://www.youtube.com/watch?v=Fzlg95lrILk,2018
"Mridul Seth, Eric Ma - Network Analysis Made Simple: Part II",https://www.youtube.com/watch?v=MRCLwmYTVpc,2018
Kevin Markham - Using pandas for Better (and Worse) Data Science,https://www.youtube.com/watch?v=0hsKLYfyQZc,2018
Harry  Percival - Intermediate testing with Django:  Outside-in TDD and Mocking effectively,https://www.youtube.com/watch?v=tFalO9KdCDM,2018
Chalmer Lowe - Statistics and probability: your first steps on the road to data science,https://www.youtube.com/watch?v=zzbw0JbiI6Y,2018
